id,date,annee,type,prix,surface,prixm2,codecommune,latitude,longitude
2015-1106636,2015-06-16,2015,Maison,269000,66,4076,94071,48.756288,2.5389
2015-1106637,2015-05-28,2015,Appartement,70410,30,2347,94071,48.767259,2.528705
2015-1106667,2015-06-23,2015,Appartement,230000,81,2840,94071,48.772498,2.518166
2015-1106702,2015-06-04,2015,Maison,485500,111,4374,94071,48.765337,2.523459
2015-1106721,2015-06-01,2015,Maison,245000,65,3769,94071,48.756019,2.53713
2015-1106732,2015-06-19,2015,Maison,230000,56,4107,94071,48.764248,2.530782
2015-1106733,2015-06-30,2015,Maison,340000,90,3778,94071,48.772836,2.509252
2015-1106737,2015-06-09,2015,Maison,266000,52,5115,94071,48.763386,2.534021
2015-1106748,2015-06-12,2015,Maison,600000,194,3093,94071,48.755396,2.554987
2015-1106749,2015-06-19,2015,Appartement,131000,70,1871,94071,48.774714,2.529237
2015-1106752,2015-06-30,2015,Maison,552000,133,4150,94071,48.772233,2.516918
2015-1106780,2015-07-01,2015,Maison,220300,63,3497,94071,48.766458,2.516821
2015-1106782,2015-06-15,2015,Appartement,136000,28,4857,94071,48.769549,2.522133
2015-1106798,2015-07-03,2015,Maison,439400,152,2891,94071,48.755705,2.543367
2015-1106818,2015-06-19,2015,Appartement,75000,25,3000,94071,48.77094,2.527167
2015-1106822,2015-07-02,2015,Appartement,158000,70,2257,94071,48.77511,2.529948
2015-1106845,2015-06-26,2015,Maison,290000,78,3718,94071,48.755362,2.535984
2015-1106856,2015-06-19,2015,Appartement,165000,83,1988,94071,48.774714,2.529237
2015-1106865,2015-06-26,2015,Maison,592500,68,8713,94071,48.768776,2.510201
2015-1106867,2015-06-26,2015,Maison,335000,89,3764,94071,48.767451,2.509235
2015-1106881,2015-07-10,2015,Maison,530000,160,3312,94071,48.758085,2.559414
2015-1106885,2015-07-06,2015,Appartement,212500,81,2623,94071,48.772498,2.518166
2015-1106897,2015-06-19,2015,Maison,438000,163,2687,94071,48.75547,2.532723
2015-1106907,2015-07-06,2015,Maison,380000,165,2303,94071,48.775173,2.519801
2015-1106908,2015-06-29,2015,Appartement,142500,70,2036,94071,48.774714,2.529237
2015-1106945,2015-07-10,2015,Maison,400000,106,3774,94071,48.771036,2.536456
2015-1106947,2015-06-30,2015,Appartement,350000,67,5224,94071,48.771784,2.522928
2015-1106972,2015-07-03,2015,Appartement,138000,80,1725,94071,48.77511,2.529948
2015-1106986,2015-07-20,2015,Appartement,120000,35,3429,94071,48.766586,2.508515
2015-1106998,2015-07-17,2015,Appartement,158000,70,2257,94071,48.774714,2.529237
2015-1107009,2015-07-17,2015,Appartement,149000,51,2922,94071,48.770869,2.525041
2015-1107017,2015-06-30,2015,Appartement,171140,72,2377,94071,48.767259,2.528705
2015-1107021,2015-07-16,2015,Maison,270000,71,3803,94071,48.755362,2.535984
2015-1107046,2015-07-21,2015,Appartement,128000,53,2415,94071,48.770986,2.51008
2015-1107047,2015-07-21,2015,Appartement,185000,65,2846,94071,48.771842,2.520675
2015-1107054,2015-07-16,2015,Appartement,268000,101,2653,94071,48.785382,2.516611
2015-1107064,2015-07-20,2015,Maison,380000,96,3958,94071,48.769129,2.514435
2015-1107100,2015-07-24,2015,Appartement,135000,40,3375,94071,48.7695,2.521595
2015-1107128,2015-07-23,2015,Appartement,221000,67,3299,94071,48.770986,2.51008
2015-1107129,2015-07-23,2015,Maison,535150,160,3345,94071,48.778757,2.518613
2015-1107146,2015-06-26,2015,Maison,496000,170,2918,94071,48.760579,2.526336
2015-1107153,2015-07-25,2015,Maison,345400,135,2559,94071,48.763485,2.523397
2015-1107162,2015-07-10,2015,Maison,475000,145,3276,94071,48.765385,2.533802
2015-1107169,2015-07-28,2015,Maison,439000,162,2710,94071,48.760434,2.530897
2015-1107200,2015-07-31,2015,Appartement,113500,30,3783,94071,48.770869,2.525041
2015-1107210,2015-07-17,2015,Maison,297500,66,4508,94071,48.764248,2.530782
2015-1107212,2015-07-08,2015,Appartement,140000,62,2258,94071,48.770869,2.525041
2015-1107227,2015-07-22,2015,Appartement,172000,56,3071,94071,48.77094,2.527167
2015-1107232,2015-07-10,2015,Maison,195000,36,5417,94071,48.780117,2.512804
2015-1107233,2015-07-31,2015,Maison,295000,75,3933,94071,48.763338,2.533639
2015-1107234,2015-07-07,2015,Appartement,175000,63,2778,94071,48.785382,2.516611
2015-1107247,2015-07-06,2015,Appartement,208700,67,3115,94071,48.770986,2.51008
2015-1107252,2015-07-10,2015,Maison,385150,136,2832,94071,48.756418,2.530016
2015-1107254,2015-07-17,2015,Maison,568000,171,3322,94071,48.768372,2.519004
2015-1107273,2015-07-31,2015,Appartement,165000,62,2661,94071,48.770869,2.525041
2015-1107281,2015-08-06,2015,Maison,345000,137,2518,94071,48.767168,2.537345
2015-1107287,2015-07-16,2015,Maison,220000,51,4314,94071,48.763325,2.534462
2015-1107330,2015-07-23,2015,Appartement,185000,75,2467,94071,48.769759,2.508438
2015-1107368,2015-08-17,2015,Maison,464000,139,3338,94071,48.767099,2.538767
2015-1107389,2015-08-20,2015,Maison,395000,91,4341,94071,48.755914,2.532517
2015-1107391,2015-07-30,2015,Maison,416500,124,3359,94071,48.771482,2.535034
2015-1107417,2015-08-27,2015,Maison,310000,100,3100,94071,48.760382,2.548837
2015-1107429,2015-08-11,2015,Maison,300000,86,3488,94071,48.761471,2.532578
2015-1107435,2015-08-31,2015,Maison,263260,65,4050,94071,48.764038,2.529916
2015-1107455,2015-08-28,2015,Appartement,122000,51,2392,94071,48.770869,2.525041
2015-1107460,2015-08-07,2015,Appartement,224000,68,3294,94071,48.772577,2.525787
2015-1107461,2015-08-07,2015,Maison,377000,68,5544,94071,48.779139,2.513153
2015-1107478,2015-09-03,2015,Appartement,130000,88,1477,94071,48.775918,2.522424
2015-1107479,2015-08-25,2015,Maison,238870,53,4507,94071,48.766458,2.516821
2015-1107567,2015-09-10,2015,Appartement,219000,79,2772,94071,48.779618,2.510823
2015-1107582,2015-09-11,2015,Maison,317000,91,3484,94071,48.767397,2.537367
2015-1107584,2015-08-27,2015,Maison,415000,114,3640,94071,48.767,2.53654
2015-1107590,2015-09-10,2015,Appartement,211000,75,2813,94071,48.785382,2.516611
2015-1107603,2015-09-11,2015,Maison,322000,97,3320,94071,48.774543,2.530874
2015-1107609,2015-08-28,2015,Appartement,119000,53,2245,94071,48.776279,2.522352
2015-1107610,2015-09-16,2015,Appartement,120000,34,3529,94071,48.773775,2.508255
2015-1107611,2015-08-20,2015,Maison,435000,94,4628,94071,48.760997,2.524204
2015-1107615,2015-08-28,2015,Maison,375000,92,4076,94071,48.768492,2.525057
2015-1107621,2015-09-10,2015,Maison,272000,53,5132,94071,48.777199,2.511797
2015-1107629,2015-09-10,2015,Maison,332000,57,5825,94071,48.762024,2.532879
2015-1107636,2015-08-28,2015,Maison,522560,136,3842,94071,48.767124,2.508264
2015-1107665,2015-08-31,2015,Appartement,145000,34,4265,94071,48.77094,2.527167
2015-1107680,2015-09-28,2015,Appartement,216390,67,3230,94071,48.770986,2.51008
2015-1107686,2015-09-25,2015,Appartement,246000,72,3417,94071,48.77094,2.527167
2015-1107690,2015-09-21,2015,Maison,468888,89,5268,94071,48.77097,2.512337
2015-1107696,2015-09-01,2015,Appartement,144450,72,2006,94071,48.774714,2.529237
2015-1107697,2015-09-08,2015,Maison,280000,49,5714,94071,48.758514,2.552172
2015-1107729,2015-09-10,2015,Maison,310000,62,5000,94071,48.777265,2.520567
2015-1107745,2015-09-08,2015,Maison,515000,95,5421,94071,48.766578,2.523824
2015-1107792,2015-09-21,2015,Maison,445000,149,2987,94071,48.763862,2.515903
2015-1107802,2015-09-15,2015,Appartement,209000,101,2069,94071,48.785382,2.516611
2015-1107809,2015-09-17,2015,Appartement,235000,73,3219,94071,48.766792,2.532928
2015-1107830,2015-09-11,2015,Maison,300000,95,3158,94071,48.774848,2.517737
2015-1107878,2015-10-12,2015,Appartement,150000,68,2206,94071,48.772577,2.525787
2015-1107881,2015-09-15,2015,Maison,430000,131,3282,94071,48.773272,2.53266
2015-1107887,2015-09-30,2015,Maison,280000,71,3944,94071,48.761393,2.527054
2015-1107910,2015-10-16,2015,Maison,347000,83,4181,94071,48.76076,2.529241
2015-1107923,2015-09-21,2015,Appartement,116000,54,2148,94071,48.77511,2.529948
2015-1107955,2015-09-25,2015,Appartement,198000,62,3194,94071,48.769573,2.537343
2015-1107960,2015-09-25,2015,Appartement,156000,51,3059,94071,48.779618,2.510823
2015-1107983,2015-09-28,2015,Appartement,104720,45,2327,94071,48.767259,2.528705
2015-1107995,2015-10-06,2015,Maison,411000,120,3425,94071,48.773653,2.513393
2015-1108020,2015-09-30,2015,Appartement,109180,47,2323,94071,48.767259,2.528705
2015-1108024,2015-10-12,2015,Appartement,148000,83,1783,94071,48.774714,2.529237
2015-1108025,2015-10-28,2015,Appartement,165000,53,3113,94071,48.766693,2.528216
2015-1108034,2015-09-17,2015,Maison,313000,91,3440,94071,48.767916,2.537954
2015-1108046,2015-10-29,2015,Maison,537000,122,4402,94071,48.771271,2.513863
2015-1108047,2015-10-19,2015,Maison,375000,71,5282,94071,48.766209,2.510092
2015-1108055,2015-10-05,2015,Appartement,122000,39,3128,94071,48.768856,2.524035
2015-1108087,2015-10-29,2015,Maison,385000,139,2770,94071,48.763902,2.534043
2015-1108100,2015-10-23,2015,Maison,433000,158,2741,94071,48.756942,2.534082
2015-1108108,2015-10-23,2015,Appartement,236200,83,2846,94071,48.785382,2.516611
2015-1108123,2015-10-09,2015,Maison,557400,130,4288,94071,48.766814,2.513596
2015-1108131,2015-10-09,2015,Maison,463000,178,2601,94071,48.771896,2.52934
2015-1108135,2015-11-03,2015,Maison,339000,89,3809,94071,48.768273,2.536764
2015-1108137,2015-11-02,2015,Appartement,131950,29,4550,94071,48.773707,2.509821
2015-1108148,2015-10-13,2015,Maison,308000,56,5500,94071,48.766201,2.516067
2015-1108168,2015-11-10,2015,Maison,340000,48,7083,94071,48.776899,2.516217
2015-1108189,2015-10-02,2015,Maison,262000,49,5347,94071,48.763002,2.523988
2015-1108211,2015-10-20,2015,Maison,290000,137,2117,94071,48.772997,2.529958
2015-1108213,2015-11-13,2015,Appartement,135000,42,3214,94071,48.770869,2.525041
2015-1108243,2015-10-30,2015,Maison,205000,58,3534,94071,48.768302,2.508126
2015-1108248,2015-09-22,2015,Appartement,50000,48,1042,94071,48.762117,2.526888
2015-1108257,2015-10-30,2015,Maison,545000,129,4225,94071,48.768645,2.510216
2015-1108270,2015-10-30,2015,Appartement,110000,26,4231,94071,48.771708,2.511008
2015-1108279,2015-10-26,2015,Maison,432300,105,4117,94071,48.761694,2.528429
2015-1108280,2015-10-27,2015,Appartement,210000,72,2917,94071,48.759647,2.553226
2015-1108326,2015-11-09,2015,Appartement,165000,62,2661,94071,48.770869,2.525041
2015-1108329,2015-10-30,2015,Maison,250000,88,2841,94071,48.759167,2.556494
2015-1108331,2015-09-28,2015,Appartement,150000,148,1014,94071,48.770162,2.519446
2015-1108336,2015-11-27,2015,Maison,345000,101,3416,94071,48.766042,2.516199
2015-1108353,2015-11-03,2015,Maison,275200,94,2928,94071,48.765089,2.518041
2015-1108363,2015-11-03,2015,Appartement,195000,73,2671,94071,48.766693,2.528216
2015-1108398,2015-11-06,2015,Appartement,111860,45,2486,94071,48.767259,2.528705
2015-1108399,2015-11-06,2015,Appartement,116680,48,2431,94071,48.767259,2.528705
2015-1108401,2015-12-02,2015,Maison,500000,55,9091,94071,48.780591,2.512866
2015-1108423,2015-11-13,2015,Appartement,131000,70,1871,94071,48.774714,2.529237
2015-1108460,2015-11-16,2015,Appartement,224000,65,3446,94071,48.767259,2.528705
2015-1108473,2015-11-23,2015,Appartement,244700,76,3220,94071,48.769573,2.537343
2015-1108475,2015-11-18,2015,Maison,220000,62,3548,94071,48.775893,2.511953
2015-1108476,2015-10-30,2015,Maison,375000,179,2095,94071,48.757311,2.557952
2015-1108477,2015-11-17,2015,Appartement,179000,42,4262,94071,48.77044,2.520168
2015-1108478,2015-11-16,2015,Maison,428000,64,6688,94071,48.772184,2.517038
2015-1108481,2015-12-02,2015,Maison,376000,98,3837,94071,48.767535,2.526719
2015-1108502,2015-12-11,2015,Appartement,260000,70,3714,94071,48.770885,2.520508
2015-1108509,2015-11-20,2015,Appartement,203000,72,2819,94071,48.77094,2.527167
2015-1108525,2015-11-09,2015,Appartement,150000,53,2830,94071,48.764642,2.512126
2015-1108542,2015-11-25,2015,Appartement,296160,105,2821,94071,48.766693,2.528216
2015-1108550,2015-11-19,2015,Appartement,114342,53,2157,94071,48.776279,2.522352
2015-1108571,2015-11-27,2015,Appartement,224000,76,2947,94071,48.769573,2.537343
2015-1108577,2015-11-30,2015,Appartement,170600,74,2305,94071,48.767259,2.528705
2015-1108580,2015-11-24,2015,Appartement,109940,48,2290,94071,48.767259,2.528705
2015-1108581,2015-12-18,2015,Appartement,104500,19,5500,94071,48.766586,2.508515
2015-1108582,2015-12-09,2015,Appartement,102000,20,5100,94071,48.769815,2.521868
2015-1108593,2015-11-27,2015,Maison,283750,80,3547,94071,48.756652,2.532434
2015-1108600,2015-12-18,2015,Appartement,150000,44,3409,94071,48.769565,2.509842
2015-1108618,2015-11-30,2015,Maison,410750,103,3988,94071,48.780171,2.514971
2015-1108679,2015-12-03,2015,Appartement,141000,64,2203,94071,48.785382,2.516611
2015-1108683,2015-12-21,2015,Maison,434750,195,2229,94071,48.763002,2.528091
2015-1108689,2015-12-14,2015,Maison,372000,91,4088,94071,48.77107,2.53801
2015-1108708,2015-12-23,2015,Maison,84045,75,1121,94071,48.774392,2.531109
2015-1108710,2015-12-28,2015,Maison,455000,127,3583,94071,48.771,2.511453
2015-1108734,2015-12-29,2015,Maison,305000,63,4841,94071,48.779424,2.515959
2015-1108782,2015-12-14,2015,Appartement,69260,30,2309,94071,48.767259,2.528705
2015-1108803,2015-12-29,2015,Maison,302000,94,3213,94071,48.772431,2.529142
2015-1108805,2015-12-17,2015,Maison,240000,60,4000,94071,48.756643,2.531361
2015-1108811,2015-12-22,2015,Appartement,119000,70,1700,94071,48.77511,2.529948
2015-1108818,2015-12-18,2015,Maison,308000,89,3461,94071,48.762211,2.527381
2015-1108840,2015-12-18,2015,Appartement,197000,62,3177,94071,48.770869,2.525041
2015-1108844,2015-12-14,2015,Appartement,168300,31,5429,94071,48.769461,2.521267
2015-1108861,2015-12-21,2015,Appartement,225000,72,3125,94071,48.77094,2.527167
2015-1108867,2015-12-21,2015,Appartement,174000,57,3053,94071,48.766693,2.528216
2015-1108900,2015-12-23,2015,Maison,245000,83,2952,94071,48.769674,2.516532
2015-1108902,2015-12-28,2015,Appartement,160000,84,1905,94071,48.774714,2.529237
2015-1108909,2015-12-23,2015,Maison,257000,79,3253,94071,48.764248,2.530782
2015-1108934,2015-12-07,2015,Maison,1174220,160,7339,94071,48.785773,2.517777
2016-1191782,2016-01-04,2016,Appartement,215000,72,2986,94071,48.77094,2.527167
2016-1191783,2016-01-08,2016,Maison,390000,116,3362,94071,48.762816,2.511283
2016-1191808,2016-01-20,2016,Appartement,215000,91,2363,94071,48.770869,2.525041
2016-1191816,2016-01-12,2016,Appartement,210000,41,5122,94071,48.775577,2.515369
2016-1191841,2016-01-08,2016,Appartement,110000,80,1375,94071,48.772228,2.530025
2016-1191848,2016-01-06,2016,Maison,324700,140,2319,94071,48.759083,2.548283
2016-1191857,2016-01-25,2016,Appartement,385000,65,5923,94071,48.778906,2.511153
2016-1191873,2016-01-14,2016,Maison,320000,105,3048,94071,48.77508,2.515974
2016-1191876,2016-01-14,2016,Appartement,212000,72,2944,94071,48.77094,2.527167
2016-1191888,2016-01-25,2016,Maison,585000,97,6031,94071,48.772931,2.516739
2016-1191907,2016-01-15,2016,Maison,312000,58,5379,94071,48.76368,2.519903
2016-1191919,2016-02-02,2016,Appartement,112000,54,2074,94071,48.77511,2.529948
2016-1191941,2016-01-14,2016,Maison,359000,108,3324,94071,48.771186,2.530792
2016-1191952,2016-01-13,2016,Appartement,68000,58,1172,94071,48.772577,2.525787
2016-1191963,2016-02-03,2016,Appartement,121000,34,3559,94071,48.77094,2.527167
2016-1191980,2016-01-25,2016,Appartement,122000,30,4067,94071,48.770869,2.525041
2016-1192000,2016-01-25,2016,Appartement,85000,61,1393,94071,48.77055,2.520944
2016-1192058,2016-01-22,2016,Appartement,149000,57,2614,94071,48.771842,2.520675
2016-1192075,2016-01-29,2016,Maison,408000,120,3400,94071,48.756387,2.529658
2016-1192091,2016-02-25,2016,Maison,437000,119,3672,94071,48.756426,2.536283
2016-1192127,2016-02-08,2016,Maison,398000,91,4374,94071,48.766273,2.522147
2016-1192141,2016-02-29,2016,Appartement,173000,60,2883,94071,48.770162,2.519446
2016-1192151,2016-02-22,2016,Maison,240000,42,5714,94071,48.763449,2.530704
2016-1192164,2016-02-09,2016,Appartement,202000,69,2928,94071,48.772402,2.510709
2016-1192173,2016-02-15,2016,Maison,323100,91,3551,94071,48.771482,2.535034
2016-1192184,2016-02-08,2016,Maison,200000,50,4000,94071,48.768883,2.527053
2016-1192200,2016-02-29,2016,Maison,320000,50,6400,94071,48.779073,2.519194
2016-1192244,2016-02-29,2016,Appartement,141000,56,2518,94071,48.77094,2.527167
2016-1192258,2016-02-19,2016,Appartement,226000,29,7793,94071,48.7695,2.521595
2016-1192310,2016-03-16,2016,Maison,340000,62,5484,94071,48.779874,2.515924
2016-1192313,2016-03-07,2016,Appartement,172000,60,2867,94071,48.770444,2.519929
2016-1192315,2016-03-04,2016,Maison,565000,140,4036,94071,48.765726,2.525705
2016-1192330,2016-03-07,2016,Maison,400000,95,4211,94071,48.765343,2.509466
2016-1192342,2016-03-09,2016,Maison,240000,55,4364,94071,48.77525,2.509717
2016-1192395,2016-03-04,2016,Appartement,152000,88,1727,94071,48.775918,2.522424
2016-1192407,2016-03-15,2016,Appartement,156300,70,2233,94071,48.774714,2.529237
2016-1192432,2016-03-07,2016,Maison,495000,153,3235,94071,48.779969,2.514618
2016-1192433,2016-03-09,2016,Appartement,135000,37,3649,94071,48.77009,2.508006
2016-1192448,2016-03-24,2016,Maison,295000,124,2379,94071,48.760581,2.527852
2016-1192461,2016-03-11,2016,Maison,447000,122,3664,94071,48.777293,2.51527
2016-1192464,2016-03-09,2016,Maison,395000,124,3185,94071,48.756661,2.552142
2016-1192465,2016-03-21,2016,Appartement,185000,50,3700,94071,48.759556,2.530434
2016-1192502,2016-03-22,2016,Maison,430610,130,3312,94071,48.76857,2.509529
2016-1192536,2016-03-15,2016,Appartement,263200,110,2393,94071,48.772498,2.518166
2016-1192542,2016-03-30,2016,Appartement,110000,29,3793,94071,48.769549,2.522133
2016-1192557,2016-03-18,2016,Maison,323500,120,2696,94071,48.756129,2.531708
2016-1192565,2016-03-18,2016,Maison,85000,90,944,94071,48.756404,2.537383
2016-1192577,2016-04-18,2016,Appartement,210000,80,2625,94071,48.785382,2.516611
2016-1192584,2016-03-24,2016,Appartement,228000,85,2682,94071,48.766693,2.528216
2016-1192599,2016-04-04,2016,Appartement,95000,31,3065,94071,48.77511,2.529948
2016-1192658,2016-04-04,2016,Maison,431000,70,6157,94071,48.776287,2.534722
2016-1192668,2016-04-08,2016,Maison,200000,83,2410,94071,48.779623,2.512234
2016-1192672,2016-04-13,2016,Maison,267000,84,3179,94071,48.776586,2.534121
2016-1192700,2016-04-22,2016,Maison,453350,126,3598,94071,48.766337,2.534747
2016-1192720,2016-04-25,2016,Appartement,176000,83,2120,94071,48.774714,2.529237
2016-1192725,2016-04-20,2016,Maison,513500,156,3292,94071,48.765477,2.51075
2016-1192751,2016-04-04,2016,Maison,271000,82,3305,94071,48.775998,2.509693
2016-1192752,2016-05-09,2016,Maison,467534,100,4675,94071,48.774974,2.511753
2016-1192757,2016-05-03,2016,Maison,175000,159,1101,94071,48.757367,2.528663
2016-1192764,2016-03-25,2016,Appartement,178000,67,2657,94071,48.770986,2.51008
2016-1192768,2016-04-13,2016,Appartement,130000,51,2549,94071,48.779618,2.510823
2016-1192808,2016-05-11,2016,Maison,394300,126,3129,94071,48.762339,2.531956
2016-1192817,2016-04-22,2016,Maison,340000,109,3119,94071,48.771482,2.535034
2016-1192823,2016-04-19,2016,Appartement,111130,47,2364,94071,48.767259,2.528705
2016-1192834,2016-05-12,2016,Maison,225000,72,3125,94071,48.775125,2.512787
2016-1192839,2016-05-03,2016,Maison,300000,84,3571,94071,48.755279,2.553133
2016-1192873,2016-05-04,2016,Maison,265800,54,4922,94071,48.766458,2.516821
2016-1192895,2016-05-04,2016,Maison,360000,73,4932,94071,48.760921,2.530648
2016-1192909,2016-04-29,2016,Appartement,222020,68,3265,94071,48.772577,2.525787
2016-1192931,2016-05-26,2016,Maison,332000,75,4427,94071,48.779118,2.521519
2016-1192952,2016-05-25,2016,Appartement,210000,83,2530,94071,48.785382,2.516611
2016-1192984,2016-05-02,2016,Appartement,234000,81,2889,94071,48.76737,2.533648
2016-1192987,2016-05-10,2016,Appartement,176000,56,3143,94071,48.77094,2.527167
2016-1192991,2016-05-12,2016,Maison,425000,164,2591,94071,48.769507,2.524545
